t,reward,oracle,regret,sales,health,roll_reward,roll_regret,roll_sales,roll_health
24,12.208,12.208,0.0,142.0,4.06,4.873901530721381,7.13921846927862,60.84,4.9724
25,3.4504150943396223,12.216000000000001,8.76558490566038,53.0,5.26,4.819152052399006,7.2017710245240725,60.53846153846154,4.983461538461539
26,7.208,7.208,0.0,186.0,4.06,4.907627902310154,6.935038764356514,65.18518518518519,4.949259259259259
27,3.860363636363636,12.216000000000001,8.355636363636364,27.0,5.26,4.870225607097778,6.985774392902223,63.82142857142857,4.960357142857142
28,12.208,12.208,0.0,80.0,4.06,5.123252310301303,6.74488562073318,64.37931034482759,4.929310344827586
29,3.458177215189873,12.216000000000001,8.757822784810127,40.0,5.26,5.067749807130922,6.811983526202412,63.56666666666667,4.940333333333333
30,12.208,12.208,0.0,70.0,4.06,5.2980804585137955,6.592242122131366,63.774193548387096,4.911935483870967
31,4.062565022421524,12.216000000000001,8.153434977578478,42.0,5.26,5.259470601135912,6.641029398864089,63.09375,4.9228125
32,10.958,12.224,1.266,46.0,4.06,5.432153310192399,6.478149720110632,62.57575757575758,4.8966666666666665
33,2.686633451957295,12.216000000000001,9.529366548042706,16.0,5.26,5.35140272612666,6.567891391520398,61.205882352941174,4.9073529411764705
34,9.597162561576354,12.224,2.626837438423646,150.0,4.06,5.472710149996653,6.455289850003348,63.74285714285714,4.8831428571428575
35,5.04658064516129,12.216000000000001,7.169419354838711,71.0,5.26,5.460873219306781,6.47512678069322,63.94444444444444,4.8936111111111105
36,8.414896551724137,12.224,3.809103448275863,19.0,4.06,5.540711687750493,6.4030720960332905,62.729729729729726,4.871081081081081
37,2.7047692307692306,12.216000000000001,9.511230769230771,11.0,5.26,5.466081623093092,6.484865745327961,61.36842105263158,4.881315789473684
38,12.208,12.208,0.0,71.0,4.06,5.638951325065063,6.318587136473398,61.61538461538461,4.86025641025641
39,2.806959641255605,12.216000000000001,9.409040358744395,14.0,5.26,5.568151532969827,6.395848467030174,60.425,4.87025
40,8.786947368421052,12.216000000000001,3.4290526315789496,26.0,4.01,5.646658748468638,6.323487592994777,59.58536585365854,4.849268292682926
41,2.216,12.216000000000001,10.0,1.0,5.12,5.564976397314622,6.411023602685377,58.19047619047619,4.855714285714286
42,12.208,12.208,0.0,71.0,4.06,5.719465318307305,6.2619300305299035,58.48837209302326,4.837209302325581
43,2.993230769230769,12.216000000000001,9.222769230769233,24.0,5.26,5.65750544219193,6.329221830535343,57.70454545454545,4.846818181818182
44,12.208,12.208,0.0,45.0,4.01,5.803071987920998,6.188572456523446,57.422222222222224,4.828222222222222
45,5.015295774647887,12.216000000000001,7.200704225352114,160.0,4.56,5.785946418067235,6.2105753210632,59.65217391304348,4.822391304347826
46,12.208,12.208,0.0,147.0,4.06,5.922585855980698,6.0784354206150475,61.51063829787234,4.806170212765958
47,3.2239999999999998,12.216000000000001,8.992,32.0,5.26,5.8663653173144334,6.139134682685568,60.895833333333336,4.815625
48,12.208,12.208,0.0,53.0,4.01,5.995786433287608,6.013846219773617,60.734693877551024,4.799183673469388
49,2.216,12.216000000000001,10.0,1.0,4.71,5.920190704621856,6.093569295378145,59.54,4.7974
50,11.43876923076923,12.224,0.7852307692307701,12.0,4.06,6.028398126703178,5.989484226238,58.6078431372549,4.782941176470588
51,3.6128888888888886,12.216000000000001,8.603111111111112,16.0,5.26,5.9819460259759785,6.0397462817163285,57.78846153846154,4.792115384615385
52,5.808,12.216000000000001,6.408000000000001,12.0,4.06,5.978664025485866,6.046694465080172,56.924528301886795,4.778301886792453
53,2.2239999999999998,12.216000000000001,9.992,1.0,5.84,5.909133210199092,6.119755678689798,55.888888888888886,4.797962962962963
54,6.310564102564102,12.216000000000001,5.905435897435899,17.0,4.06,5.9164319536966365,6.115858955394273,55.18181818181818,4.784545454545454
55,3.09831693989071,12.216000000000001,9.117683060109291,17.0,5.26,5.866108471307244,6.169462957264185,54.5,4.793035714285714
56,12.208,12.208,0.0,98.0,4.06,5.977369726196592,6.0612267650314795,55.26315789473684,4.7801754385964905
57,3.1511523178807943,12.216000000000001,9.064847682119208,28.0,5.26,5.928641839846319,6.1130133325674745,54.793103448275865,4.788448275862068
58,12.208,12.208,0.0,47.0,4.06,6.035071639170958,6.009402937100229,54.66101694915254,4.776101694915254
59,2.2239999999999998,12.216000000000001,9.992,1.0,5.26,5.971553778518109,6.075779554815226,53.766666666666666,4.784166666666667
60,7.230026431718061,12.224,4.993973568281939,127.0,4.06,5.992184477750895,6.058045030445827,54.967213114754095,4.772295081967213
61,3.4139313501144164,12.216000000000001,8.802068649885584,54.0,5.26,5.95059974988579,6.102303475920661,54.95161290322581,4.780161290322581
62,12.208,12.208,0.0,28.0,4.06,6.049923563379666,6.005441515985413,54.523809523809526,4.7687301587301585
63,2.738705882352941,12.216000000000001,9.47729411764706,18.0,5.26,5.998185787113624,6.059689212886377,53.953125,4.77640625
64,7.541333333333332,12.224,4.682666666666668,25.0,4.06,6.021926518593927,6.0385042506368425,53.50769230769231,4.765384615384615
65,2.9058181818181814,12.216000000000001,9.31018181818182,14.0,5.26,5.974712755915507,6.088075122872373,52.90909090909091,4.7728787878787875
66,3.370790697674418,12.216000000000001,8.845209302325582,6.0,4.06,5.93584824758355,6.129226379282122,52.208955223880594,4.762238805970149
67,3.0573333333333332,12.216000000000001,9.158666666666669,19.0,5.26,5.8935171459034,6.173776971743659,51.720588235294116,4.769558823529412
68,2.2079999999999997,12.216000000000001,10.008000000000001,1.0,4.01,5.840103853933786,6.229345421428533,50.98550724637681,4.758550724637681
69,7.364148148148148,12.224,4.859851851851852,140.0,4.55,5.861875915279706,6.209781227577438,52.25714285714286,4.755571428571429
70,12.208,12.208,0.0,154.0,4.06,5.951257944641963,6.12231952014677,53.690140845070424,4.745774647887324
71,2.632163265306122,12.216000000000001,9.583836734693879,15.0,5.26,5.905159407428965,6.170396148126591,53.15277777777778,4.752916666666667
72,9.350857142857143,12.224,2.8731428571428577,21.0,4.06,5.952360746270447,6.125228294825444,52.71232876712329,4.743424657534247
73,3.1418743961352655,12.216000000000001,9.074125603864736,19.0,5.26,5.91438120099835,6.165078258461111,52.25675675675676,4.750405405405405
74,10.72651851851852,12.224,1.497481481481481,25.0,4.06,5.978543031898619,6.102843634768049,51.89333333333333,4.7412
75,3.4088341232227486,12.216000000000001,8.807165876777253,25.0,5.26,5.944731072573936,6.138426822162907,51.53947368421053,4.748026315789473
76,12.208,12.208,0.0,31.0,4.06,6.026072227475574,6.058706993303648,51.27272727272727,4.739090909090908
77,2.216,12.216000000000001,10.0,1.0,4.7,5.977225147636143,6.109236390825396,50.62820512820513,4.738589743589743
78,8.751209876543209,12.216000000000001,3.464790123456792,54.0,4.06,6.012338878381803,6.075762387440983,50.67088607594937,4.7299999999999995
79,3.9239999999999995,12.216000000000001,8.292000000000002,51.0,5.26,5.98623464240203,6.103465357597971,50.675,4.736625
80,10.656275862068966,12.224,1.5677241379310338,50.0,4.06,6.043889472274461,6.047468552416897,50.666666666666664,4.728271604938271
81,3.1829041095890407,12.216000000000001,9.03309589041096,22.0,5.26,6.008999406875858,6.08387864190463,50.31707317073171,4.734756097560975
82,7.208,7.208,0.0,412.0,4.06,6.023445197154462,6.0105788992310805,54.674698795180724,4.726626506024097
83,3.4274383954154723,12.216000000000001,8.78856160458453,46.0,5.26,5.992540354276618,6.04365012191386,54.57142857142857,4.73297619047619
84,12.208,12.208,0.0,65.0,4.06,6.065663408932187,5.9725483557736965,54.694117647058825,4.7250588235294115
85,2.8906666666666663,12.216000000000001,9.325333333333335,16.0,5.26,6.0287448421616565,6.011534227605785,54.24418604651163,4.731279069767441
86,12.208,12.208,0.0,85.0,4.06,6.099770763516121,5.942436133035604,54.59770114942529,4.7235632183908045
87,10.499862068965518,12.224,1.7241379310344822,72.0,5.26,6.149771801078046,5.894500926194682,54.79545454545455,4.729659090909091
88,12.208,12.208,0.0,40.0,4.01,6.217841780841214,5.828270578709349,54.62921348314607,4.721573033707865
89,2.2239999999999998,12.216000000000001,9.992,1.0,5.54,6.173465761054089,5.874534238945911,54.03333333333333,4.730666666666666
90,12.208,12.208,0.0,80.0,4.01,6.239779324119429,5.809978917638813,54.31868131868132,4.7227472527472525
91,4.898926829268293,12.216000000000001,7.3170731707317085,133.0,4.56,6.225204840479742,5.826360376911563,55.17391304347826,4.720978260869565
92,12.208,12.208,0.0,58.0,4.06,6.289535971227273,5.763711340600685,55.204301075268816,4.7138709677419355
93,2.793948186528497,12.216000000000001,9.422051813471505,15.0,5.26,6.2523488671347325,5.802629856269524,54.776595744680854,4.7196808510638295
94,12.208,12.208,0.0,37.0,4.06,6.315039931691209,5.7415495419930025,54.589473684210525,4.712736842105263
95,3.5047881773399014,12.216000000000001,8.7112118226601,27.0,5.26,6.285766475916716,5.772483524083285,54.302083333333336,4.718437499999999
96,12.208,12.208,0.0,52.0,4.06,6.346820429773245,5.712973384659746,54.27835051546392,4.711649484536082
97,3.5510142180094784,12.216000000000001,8.664985781990524,29.0,5.26,6.318291794959328,5.743095960142713,54.02040816326531,4.7172448979591834
98,12.208,12.208,0.0,341.0,4.01,6.377783797030447,5.685084889838241,56.91919191919192,4.71010101010101
99,4.940637681159421,12.216000000000001,7.27536231884058,189.0,4.56,6.363412335871736,5.700987664128264,58.24,4.7086
100,10.224,12.216000000000001,1.9920000000000009,9.0,5.25,6.401635976110629,5.6642650139883814,57.75247524752475,4.713960396039604
101,4.209294117647058,12.216000000000001,8.006705882352943,27.0,5.26,6.380142428478634,5.687230120540974,57.450980392156865,4.7193137254901965
102,11.93772972972973,12.224,0.2862702702702702,37.0,4.06,6.4340995867432085,5.634793617140288,57.25242718446602,4.712912621359223
103,3.0833749999999998,12.216000000000001,9.132625,12.0,5.26,6.401881081101446,5.668426611206247,56.81730769230769,4.718173076923077
104,12.208,12.208,0.0,194.0,4.06,6.457177451757622,5.614441595861425,58.12380952380953,4.711904761904762
105,5.224,12.216000000000001,6.992000000000001,69.0,5.26,6.445543702212739,5.627437429862733,58.22641509433962,4.717075471698113
106,12.208,12.208,0.0,20.0,4.06,6.499398433967761,5.574844556686446,57.86915887850467,4.710934579439252
107,3.066696629213483,12.216000000000001,9.149303370786518,16.0,5.26,6.467614157997814,5.607941397557743,57.48148148148148,4.716018518518518
108,12.208,12.208,0.0,137.0,4.06,6.520278248291412,5.556492393910424,58.211009174311926,4.71
109,2.875162790697674,12.216000000000001,9.340837209302327,14.0,5.26,6.4871408350405595,5.590895528595804,57.80909090909091,4.715
110,12.208,12.208,0.0,123.0,4.01,6.538680106796951,5.540527100410257,58.3963963963964,4.708648648648649
111,5.358857142857143,12.216000000000001,6.857142857142858,68.0,4.89,6.5281459731903455,5.552282598238227,58.482142857142854,4.710267857142857
112,12.208,12.208,0.0,88.0,4.06,6.578410168117865,5.50314735400603,58.743362831858406,4.704513274336283
113,3.1629696969696974,12.216000000000001,9.053030303030305,25.0,4.6,6.5484501639849855,5.534286678120278,58.44736842105263,4.70359649122807
114,12.208,12.208,0.0,41.0,4.06,6.597663640819898,5.486162446136623,58.29565217391304,4.6979999999999995
115,2.4323333333333332,12.216000000000001,9.783666666666669,4.0,5.26,6.561755620927774,5.523209896313606,57.827586206896555,4.7028448275862065
116,12.208,12.208,0.0,26.0,4.06,6.610014119894203,5.476002974122892,57.55555555555556,4.697350427350426
117,4.3478938053097345,12.216000000000001,7.868106194690267,26.0,5.26,6.590843608753656,5.496275035314141,57.28813559322034,4.702118644067797
118,5.958,12.224,6.266,13.0,4.06,6.585525595234719,5.502743312328308,56.91596638655462,4.69672268907563
119,3.957333333333333,12.216000000000001,8.258666666666668,27.0,5.26,6.5636239930522065,5.525709340281127,56.666666666666664,4.701416666666666
120,4.3508571428571425,12.216000000000001,7.8651428571428585,4.0,4.01,6.545336663711752,5.5450435015775055,56.231404958677686,4.695702479338842
121,5.71853807106599,12.216000000000001,6.497461928934011,70.0,4.55,6.538559626067114,5.55285020999846,56.34426229508197,4.694508196721312
122,5.541333333333333,12.224,6.682666666666667,5.0,4.06,6.5304520952318805,5.562035709646169,55.926829268292686,4.689349593495935
123,3.2954285714285714,12.216000000000001,8.92057142857143,9.0,5.26,6.50436319584637,5.5891206751213725,55.54838709677419,4.693951612903225
124,9.541333333333332,12.224,2.682666666666668,23.0,4.06,6.528658956946265,5.565869043053735,55.288,4.68888
125,8.474,12.216000000000001,3.742000000000001,46.0,5.26,6.544098171573676,5.551393891918388,55.214285714285715,4.693412698412699
126,11.008000000000001,12.216000000000001,1.2080000000000002,23.0,4.01,6.579247004868372,5.517193940013518,54.960629921259844,4.688031496062992
127,3.529672922252011,12.216000000000001,8.68632707774799,50.0,4.55,6.555422207347931,5.5419527926520695,54.921875,4.686953125
128,12.208,12.208,0.0,98.0,4.06,6.599240639849111,5.498991918290425,55.25581395348837,4.682093023255814
129,3.1511523178807943,12.216000000000001,9.064847682119208,16.0,5.26,6.572716883526277,5.526421578012186,54.95384615384615,4.686538461538461
130,11.298909090909092,12.224,0.9250909090909083,100.0,4.01,6.608794686636069,5.491296916417367,55.29770992366412,4.681374045801527
131,6.782115702479339,12.216000000000001,5.433884297520662,222.0,4.55,6.610107724634882,5.490861972334816,56.56060606060606,4.680378787878787
132,12.208,12.208,0.0,193.0,4.06,6.652197140239131,5.449577295851095,57.58646616541353,4.675714285714286
133,4.183459459459459,12.216000000000001,8.032540540540541,87.0,5.26,6.633773724710925,5.468853140960718,57.80597014925373,4.680074626865672
134,12.208,12.208,0.0,152.0,4.06,6.675064289713066,5.428343117694342,58.50370370370371,4.675481481481481
135,3.457333333333333,12.216000000000001,8.758666666666668,37.0,5.26,6.651404503269098,5.452830790848551,58.345588235294116,4.679779411764706
136,12.208,12.208,0.0,19.0,4.06,6.691963594486111,5.413029106243817,58.058394160583944,4.6752554744525545
137,4.028511278195488,12.216000000000001,8.187488721804513,25.0,5.26,6.672663215382555,5.43313388606672,57.81884057971015,4.6794927536231885
138,7.725241379310345,12.224,4.498758620689655,50.0,4.06,6.680235720159015,5.426411761855375,57.76258992805755,4.675035971223021
139,3.689798045602606,12.216000000000001,8.526201954397395,46.0,5.26,6.65887545105504,5.448553120373532,57.67857142857143,4.679214285714285
140,12.208,12.208,0.0,34.0,4.06,6.6982309443099695,5.409910899661663,57.51063829787234,4.674822695035461
141,3.595428571428571,12.216000000000001,8.62057142857143,25.0,5.26,6.676380223374185,5.432521185076521,57.28169014084507,4.6789436619718305
142,10.024091954022989,12.224,2.1999080459770113,159.0,4.06,6.699790794917184,5.409915498789111,57.99300699300699,4.674615384615384
143,3.387522012578616,12.216000000000001,8.828477987421385,38.0,5.26,6.676788928373166,5.43365551607128,57.854166666666664,4.678680555555555
144,11.83762962962963,12.224,0.38637037037037025,54.0,4.06,6.712380933209417,5.39884665299748,57.827586206896555,4.674413793103448
145,2.873350649350649,12.216000000000001,9.342649350649353,12.0,5.26,6.686086205237782,5.425859000241672,57.513698630136986,4.678424657534246
146,8.643643564356436,12.224,3.580356435643564,66.0,4.06,6.699402921966479,5.4133045610267185,57.57142857142857,4.67421768707483
147,4.1088167539267015,12.216000000000001,8.1071832460733,37.0,5.26,6.681898961371616,5.43150644403379,57.432432432432435,4.678175675675676
148,10.139034482758621,12.224,2.084965517241379,24.0,4.06,6.705101213193006,5.409046437813706,57.20805369127517,4.6740268456375835
149,2.588093023255814,12.216000000000001,9.627906976744187,9.0,4.76,6.6776544919267575,5.437172174739909,56.88666666666666,4.6746
150,12.208,12.208,0.0,36.0,4.06,6.7142792966159845,5.401164411993287,56.74834437086093,4.670529801324503
151,2.2828235294117643,12.216000000000001,9.933176470588236,2.0,5.26,6.6851249823580625,5.430980280799833,56.38815789473684,4.674407894736842
152,9.093245901639344,12.216000000000001,3.122754098360657,49.0,4.01,6.700864334771665,5.415893835162977,56.33986928104575,4.670065359477124
153,5.148692307692308,12.216000000000001,7.067307692307693,183.0,4.56,6.690785295634787,5.426617301767812,57.16233766233766,4.6693506493506485
154,7.208,7.208,0.0,331.0,4.06,6.694122164695207,5.391606867562858,58.92903225806452,4.6654193548387095
155,2.7625996409335727,12.216000000000001,9.453400359066428,31.0,5.26,6.668920097235196,5.417644005328906,58.75,4.6692307692307695
156,12.208,12.208,0.0,120.0,4.01,6.704200860947075,5.383136718670761,59.140127388535035,4.665031847133758
157,3.52384708249497,12.216000000000001,8.69215291750503,66.0,4.56,6.684072039564466,5.404079859169712,59.18354430379747,4.6643670886075945
158,12.208,12.208,0.0,252.0,4.01,6.718813724850225,5.370091935527135,60.39622641509434,4.660251572327043
159,6.698758620689655,12.216000000000001,5.517241379310346,143.0,4.55,6.718688380449221,5.37101161955078,60.9125,4.6595625
160,7.224,7.224,0.0,325.0,5.46,6.721826961937114,5.337651298932452,62.5527950310559,4.664534161490684
161,4.064,12.216000000000001,8.152000000000001,47.0,5.26,6.705420622665898,5.355023821778548,62.45679012345679,4.66820987654321
162,12.208,12.208,0.0,541.0,4.01,6.739178778355063,5.322170914896471,65.39263803680981,4.664171779141104
163,2.216,12.216000000000001,10.0,1.0,4.3,6.71159841995046,5.350694262976371,65.0,4.661951219512194
164,8.317694915254236,12.216000000000001,3.8983050847457648,37.0,5.08,6.7213323381038155,5.341891904320428,64.83030303030303,4.6644848484848485
165,8.416,12.216000000000001,3.8000000000000007,125.0,4.55,6.731541179440539,5.332603398872714,65.19277108433735,4.663795180722891
166,12.208,12.208,0.0,43.0,4.06,6.764334346030716,5.300671641993237,65.05988023952096,4.660179640718563
167,3.492292682926829,12.216000000000001,8.723707317073172,27.0,5.26,6.744857907559859,5.321046854344903,64.83333333333333,4.66375
168,12.224,12.224,0.0,96.0,5.46,6.777278866686725,5.289561369999667,65.01775147928994,4.668461538461538
169,2.931964601769911,12.216000000000001,9.28403539823009,16.0,5.26,6.754659371010742,5.313058276048081,64.72941176470589,4.671941176470588
170,2.2079999999999997,12.224,10.016,54.0,4.06,6.728070719718283,5.340560859229087,64.66666666666667,4.668362573099415
171,3.313324618736383,12.216000000000001,8.902675381263618,50.0,5.26,6.708217544712573,5.361270827380451,64.5813953488372,4.671802325581395
172,12.208,12.208,0.0,397.0,4.06,6.740008194743137,5.330280822597905,66.5028901734104,4.668265895953757
173,2.6223228511530396,12.216000000000001,9.593677148846961,19.0,5.26,6.716343336446642,5.354783100334967,66.22988505747126,4.671666666666667
174,6.969904761904761,12.216000000000001,5.24609523809524,21.0,4.01,6.7177922588778305,5.354162026836455,65.97142857142858,4.667885714285714
175,4.1380779220779225,12.216000000000001,8.077922077922079,75.0,4.55,6.703134791055105,5.369637936217623,66.02272727272727,4.667215909090909
176,12.208,12.208,0.0,36.0,4.06,6.734235724438974,5.339300998724869,65.85310734463278,4.663785310734463
177,2.2239999999999998,12.216000000000001,9.992,1.0,5.26,6.708897321492688,5.365439757158998,65.48876404494382,4.667134831460674
178,8.512347826086955,12.216000000000001,3.7036521739130457,32.0,4.01,6.7189724639764545,5.3561560276436575,65.30167597765363,4.663463687150838
179,4.94709243697479,12.216000000000001,7.268907563025211,66.0,4.56,6.709128686048667,5.3667824250624445,65.30555555555556,4.662888888888888
180,7.465731958762886,12.216000000000001,4.750268041237115,54.0,4.01,6.713308814627199,5.36337626824573,65.24309392265194,4.6592817679558
181,6.563826086956522,12.216000000000001,5.652173913043479,121.0,4.55,6.7124874809586785,5.364963068491871,65.54945054945055,4.658681318681318
182,12.208,12.208,0.0,225.0,4.01,6.74251760401355,5.335646330412681,66.4207650273224,4.655136612021858
183,5.0520957642725595,12.216000000000001,7.163904235727442,155.0,4.56,6.733330528797565,5.345582514680696,66.90217391304348,4.6546195652173905
184,12.208,12.208,0.0,53.0,4.06,6.762923336750012,5.3166874740608,66.82702702702703,4.651405405405406
185,2.7043493449781657,12.216000000000001,9.511650655021835,15.0,5.26,6.741103046471667,5.339241039549838,66.54838709677419,4.654677419354838
186,7.662545454545453,12.216000000000001,4.553454545454548,9.0,4.06,6.7460305459800844,5.335038972736494,66.24064171122994,4.651497326203208
187,3.4636694214876034,12.216000000000001,8.752330578512398,33.0,5.26,6.7285711782966136,5.353216055745941,66.06382978723404,4.654734042553191
188,12.208,12.208,0.0,60.0,4.01,6.7575628651839335,5.324892161271094,66.03174603174604,4.651322751322751
189,2.2239999999999998,12.216000000000001,9.992,1.0,5.28,6.733702007998755,5.349455886738089,65.68947368421053,4.6546315789473685
190,12.208,12.208,0.0,29.0,4.01,6.7623632540301735,5.321448264294434,65.49738219895288,4.651256544502618
191,5.560051446945337,12.216000000000001,6.655948553054664,105.0,4.55,6.756101213368274,5.328398786631726,65.703125,4.650729166666666
192,4.839578947368421,12.224,7.384421052631579,10.0,4.06,6.7461710461869275,5.339051751740534,65.41450777202073,4.647668393782383
193,2.8337560975609755,12.216000000000001,9.382243902439026,11.0,5.26,6.726003958822877,5.359892948393619,65.1340206185567,4.650824742268041
194,7.899675675675676,12.216000000000001,4.3163243243243254,45.0,5.25,6.732022788140071,5.354541314424034,65.03076923076924,4.653897435897436
195,5.2649356725146195,12.216000000000001,6.951064327485382,54.0,5.26,6.724537649795042,5.362686840000876,64.97448979591837,4.656989795918367
196,12.208,12.208,0.0,78.0,4.06,6.752372484060042,5.335465079391735,65.04060913705584,4.653959390862944
197,3.1403346613545815,12.216000000000001,9.07566533864542,24.0,5.26,6.734129868793854,5.354354979690996,64.83333333333333,4.657020202020202
198,12.208,12.208,0.0,114.0,4.01,6.761636753875291,5.327448673260387,65.08040201005025,4.653768844221105
199,2.216,12.224,10.008,1.0,5.03,6.738908570105915,5.350851429894086,64.76,4.65565
200,12.208,12.208,0.0,51.0,4.06,6.76611798020489,5.324230278501578,64.69154228855722,4.652686567164179
201,3.0052499999999998,12.216000000000001,9.21075,20.0,5.26,6.747499821887045,5.343470475142659,64.47029702970298,4.65569306930693
202,8.746461538461539,12.216000000000001,3.4695384615384626,18.0,4.01,6.757346923939136,5.334239282957418,64.24137931034483,4.652512315270935
203,6.341412541254126,12.224,5.882587458745874,126.0,4.56,6.755308029906367,5.336927264211282,64.54411764705883,4.652058823529412
204,10.443294117647058,12.224,1.780705882352942,62.0,4.06,6.773298205944125,5.319579842836363,64.53170731707317,4.649170731707317
205,5.4787169811320755,12.216000000000001,6.737283018867926,69.0,5.26,6.7670138310663965,5.326461897088944,64.55339805825243,4.652135922330097
206,8.53978947368421,12.216000000000001,3.6762105263157903,27.0,5.25,6.775577964605613,5.318489668244629,64.3719806763285,4.655024154589372
207,2.933703349282297,12.216000000000001,9.282296650717704,16.0,4.6,6.757107413570405,5.337546432583442,64.13942307692308,4.654759615384615
208,6.652444444444445,12.224,5.571555555555555,9.0,4.06,6.7566066338138215,5.338666093458907,63.8755980861244,4.651913875598086
209,2.938285714285714,12.216000000000001,9.277714285714287,8.0,5.26,6.73842415324464,5.35742346580298,63.60952380952381,4.654809523809524
210,11.208,12.224,1.016,19.0,4.06,6.759606977162912,5.3368479991404065,63.39810426540284,4.651990521327014
211,2.622009950248756,12.216000000000001,9.593990049751245,9.0,5.26,6.740090010054826,5.356928857869703,63.14150943396226,4.6548584905660375
212,12.208,12.208,0.0,237.0,4.01,6.765760948974757,5.331778957128531,63.95774647887324,4.651830985915493
213,4.232393442622951,12.216000000000001,7.98360655737705,124.0,4.56,6.753922783057225,5.344170674886701,64.23831775700934,4.651401869158878
214,6.054153846153846,12.224,6.169846153846154,11.0,4.01,6.750668043815814,5.348011025951629,63.990697674418605,4.648418604651162
215,5.30011214953271,12.216000000000001,6.915887850467291,100.0,4.55,6.743952507268206,5.355269714954016,64.1574074074074,4.647962962962962
216,11.255619047619048,12.216000000000001,0.9603809523809534,20.0,4.06,6.764743597315906,5.335016771347688,63.953917050691246,4.645253456221198
217,3.035672131147541,12.216000000000001,9.18032786885246,11.0,4.51,6.74763776490229,5.3526558130793624,63.711009174311926,4.644633027522936
218,12.208,12.208,0.0,168.0,4.06,6.772570925793147,5.328214462334707,64.18721461187215,4.641963470319634
219,2.5598395415472783,12.216000000000001,9.656160458452723,12.0,4.51,6.753422146773849,5.347886944135244,63.95,4.641363636363636
220,12.208,12.216000000000001,0.008000000000000895,15.0,4.01,6.778103494526002,5.323724559772641,63.72850678733032,4.638506787330316
221,4.97574025974026,12.216000000000001,7.2402597402597415,86.0,4.55,6.769984741216157,5.332357601126186,63.828828828828826,4.638108108108107
222,9.307236641221374,12.224,2.916763358778626,96.0,4.06,6.781362552426943,5.32152533994974,63.973094170403584,4.635515695067265
223,2.938285714285714,12.216000000000001,9.277714285714287,22.0,5.26,6.7642059593995265,5.339186897743332,63.785714285714285,4.638303571428572
224,10.85664864864865,12.224,1.3673513513513509,33.0,4.06,6.782394593573967,5.3215342953149225,63.64888888888889,4.6357333333333335
225,3.0964832214765097,12.216000000000001,9.119516778523492,14.0,5.26,6.766085251219554,5.3383395275415095,63.42920353982301,4.6384955752212385
226,12.208,12.208,0.0,82.0,4.01,6.790058443945458,5.314822613323265,63.51101321585903,4.635726872246696
227,9.413231833910036,12.216000000000001,2.8027681660899653,209.0,4.55,6.801563590392671,5.303804830659961,64.14912280701755,4.635350877192982
228,12.208,12.208,0.0,184.0,4.06,6.825172483011044,5.28064411087542,64.67248908296943,4.632838427947598
229,2.9286070460704603,12.216000000000001,9.28739295392954,27.0,5.26,6.80823089415478,5.298064758019134,64.50869565217391,4.635565217391304
230,8.458,12.224,3.766,6.0,4.01,6.815372751755842,5.291432443049353,64.25541125541126,4.6328571428571435
231,3.8950123456790124,12.224,8.328987654320988,68.0,4.56,6.802784991384821,5.304525353442766,64.27155172413794,4.632543103448276
232,6.0716363636363635,12.224,6.152363636363637,19.0,4.06,6.799647014441695,5.308164144356589,64.07725321888412,4.630085836909871
233,4.3292631578947365,12.216000000000001,7.886736842105265,61.0,5.26,6.7890898184735455,5.31918368579996,64.06410256410257,4.632777777777777
234,12.208,12.208,0.0,36.0,4.01,6.812149010735361,5.296548861605067,63.94468085106383,4.630127659574468
235,3.8439069767441865,12.216000000000001,8.372093023255815,71.0,4.56,6.799571713981161,5.309580828391722,63.97457627118644,4.6298305084745754
236,12.208,12.208,0.0,48.0,4.06,6.8223920864960075,5.287177533757157,63.90717299578059,4.627426160337553
237,2.3271111111111114,12.216000000000001,9.88888888888889,4.0,4.51,6.803504351305315,5.3065124554173755,63.65546218487395,4.626932773109244
238,11.888851063829787,12.224,0.3351489361702136,92.0,4.06,6.824781952612949,5.285711771236424,63.77405857740586,4.624560669456067
239,3.0121773399014775,12.216000000000001,9.203822660098524,32.0,5.26,6.808896100059984,5.30203723327335,63.641666666666666,4.627208333333333
240,12.208,12.208,0.0,76.0,4.01,6.8312990208066235,5.28003707877844,63.69294605809129,4.624647302904564
241,3.2113703703703704,12.216000000000001,9.00462962962963,44.0,4.56,6.816340637953581,5.2954279570877425,63.611570247933884,4.6243801652892556
242,12.208,12.208,0.0,98.0,4.06,6.838528536562825,5.273636072490673,63.75308641975309,4.622057613168724
243,2.901966101694915,12.216000000000001,9.314033898305086,13.0,5.26,6.822395083960908,5.290195079973519,63.545081967213115,4.62467213114754
244,7.662545454545453,12.224,4.561454545454547,25.0,4.06,6.825824269146967,5.287220628812217,63.38775510204081,4.622367346938775
245,2.8975751295336787,12.216000000000001,9.318424870466323,14.0,5.26,6.809855776709514,5.303607637924633,63.1869918699187,4.624959349593496
246,6.096888888888889,12.216000000000001,6.1191111111111125,15.0,4.06,6.806969271090808,5.306909271419315,62.991902834008094,4.622672064777328
247,3.5222456140350875,12.216000000000001,8.693754385964914,38.0,5.26,6.793724417634937,5.320565904945708,62.891129032258064,4.625241935483871
248,12.208,12.208,0.0,180.0,4.06,6.815468496278974,5.299198170387693,63.36144578313253,4.6229718875502
